State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
karnataka,2021,1,560043,682,549677.0
karnataka,2021,1,560078,658,521459.0
karnataka,2021,1,560091,648,492850.0
karnataka,2021,1,560076,616,516089.0
karnataka,2021,1,560079,604,504737.0
karnataka,2021,1,560058,594,413435.0
karnataka,2021,1,560037,530,467727.0
karnataka,2021,1,560100,457,370259.0
karnataka,2021,1,560022,430,288082.0
karnataka,2021,2,560068,982,719927.0
karnataka,2021,2,560076,719,556220.0
karnataka,2021,2,560058,658,556256.0
karnataka,2021,2,560078,652,519156.0
karnataka,2021,2,560091,633,611281.0
karnataka,2021,2,560043,594,616422.0
karnataka,2021,2,560100,554,447886.0
karnataka,2021,2,560079,545,451693.0
karnataka,2021,2,560037,505,392580.0
karnataka,2021,2,560064,500,607631.0
karnataka,2021,4,560068,1839,1905289.0
karnataka,2021,4,560078,1372,1472700.0
karnataka,2021,4,560076,1308,1508537.0
karnataka,2021,4,560043,1285,1483440.0
karnataka,2021,4,560058,1237,1231686.0
karnataka,2021,4,560091,1201,1265605.0
karnataka,2021,4,560079,1078,1196851.0
karnataka,2021,4,560037,1077,1261421.0
karnataka,2021,4,560064,906,1063872.0
karnataka,2021,4,560100,881,1001416.0
karnataka,2021,3,560068,1126,984821.0
karnataka,2021,3,560058,841,725815.0
karnataka,2021,3,560043,800,743863.0
karnataka,2021,3,560078,796,722799.0
karnataka,2021,3,560076,765,680106.0
karnataka,2021,3,560091,717,651503.0
karnataka,2021,3,560079,704,595262.0
karnataka,2021,3,560037,657,683242.0
karnataka,2021,3,560100,594,576401.0
karnataka,2021,3,560064,584,619637.0
karnataka,2022,1,560068,2349,2922542.0
karnataka,2022,1,560076,1718,2181826.0
karnataka,2022,1,560043,1713,2402868.0
karnataka,2022,1,560058,1699,1800069.0
karnataka,2022,1,560078,1671,1970551.0
karnataka,2022,1,560091,1656,2065687.0
karnataka,2022,1,560079,1358,1534187.0
karnataka,2022,1,560064,1288,1709573.0
karnataka,2022,1,560037,1259,1593673.0
karnataka,2022,1,560100,1255,1555109.0
karnataka,2022,2,560068,2692,3077564.0
karnataka,2022,2,560037,1860,2052163.0
karnataka,2022,2,560078,1844,2105323.0
karnataka,2022,2,560076,1835,2129897.0
karnataka,2022,2,560043,1755,2171198.0
karnataka,2022,2,560091,1405,1565112.0
karnataka,2022,2,560100,1389,1710571.0
karnataka,2022,2,560058,1283,1422895.0
karnataka,2022,2,560103,1242,1520408.0
karnataka,2022,2,560079,1199,1284375.0
karnataka,2022,4,560068,3419,4310528.0
karnataka,2022,4,560043,2468,3499600.0
karnataka,2022,4,560037,2424,3146560.0
karnataka,2022,4,560076,2391,3129589.0
karnataka,2022,4,560078,2388,3105356.0
karnataka,2022,4,560058,1998,2274976.0
karnataka,2022,4,560091,1951,2472172.0
karnataka,2022,4,560100,1940,2354073.0
karnataka,2022,4,560064,1771,2371094.0
karnataka,2022,4,560066,1642,2074882.0
karnataka,2022,3,560068,2861,3528404.0
karnataka,2022,3,560037,2120,2606805.0
karnataka,2022,3,560043,2030,2571392.0
karnataka,2022,3,560076,1945,2478555.0
karnataka,2022,3,560078,1912,2228186.0
karnataka,2022,3,560058,1610,1917287.0
karnataka,2022,3,560091,1561,1858018.0
karnataka,2022,3,560100,1498,1875623.0
karnataka,2022,3,560064,1475,1808634.0
karnataka,2022,3,560079,1371,1635418.0
karnataka,2023,1,560068,3214,4091377.0
karnataka,2023,1,560043,2365,3356228.0
karnataka,2023,1,560076,2282,3399622.0
karnataka,2023,1,560037,2272,3261324.0
karnataka,2023,1,560078,2018,2904918.0
karnataka,2023,1,560058,1931,2145047.0
karnataka,2023,1,560100,1860,2368777.0
karnataka,2023,1,560091,1849,2563988.0
karnataka,2023,1,560066,1688,2198417.0
karnataka,2023,1,560064,1679,2473845.0
karnataka,2023,2,560068,3141,3959944.0
karnataka,2023,2,560037,2575,3376141.0
karnataka,2023,2,560076,2184,3330509.0
karnataka,2023,2,560043,2126,3158190.0
karnataka,2023,2,560078,2051,2883618.0
karnataka,2023,2,560100,1843,2510992.0
karnataka,2023,2,560103,1790,2635489.0
karnataka,2023,2,560066,1761,2827168.0
karnataka,2023,2,560058,1581,1897452.0
karnataka,2023,2,560064,1563,2404087.0
karnataka,2023,4,560068,3947,5606578.0
karnataka,2023,4,560037,2973,4120542.0
karnataka,2023,4,560043,2809,4454698.0
karnataka,2023,4,560076,2591,4025991.0
karnataka,2023,4,560078,2515,3710977.0
karnataka,2023,4,560100,2234,3459846.0
karnataka,2023,4,560066,2041,3001699.0
karnataka,2023,4,560064,1987,3509532.0
karnataka,2023,4,560091,1978,3194653.0
karnataka,2023,4,560058,1860,2418724.0
karnataka,2023,3,560068,3688,4646310.0
karnataka,2023,3,560037,2892,3957250.0
karnataka,2023,3,560076,2534,3590807.0
karnataka,2023,3,560043,2443,3288213.0
karnataka,2023,3,560078,2402,3244684.0
karnataka,2023,3,560100,2147,2864673.0
karnataka,2023,3,560066,2012,3072523.0
karnataka,2023,3,560103,1956,2606778.0
karnataka,2023,3,560058,1930,2252913.0
karnataka,2023,3,560064,1793,2600219.0
goa,2020,2,403601,22,4660.0
goa,2020,2,403521,17,3388.0
goa,2020,2,403602,16,2778.0
goa,2020,2,403006,16,3465.0
goa,2020,2,403507,15,2926.0
goa,2020,2,403004,13,2084.0
goa,2020,2,403001,13,2274.0
goa,2020,2,403802,13,2471.0
goa,2020,2,403706,12,2490.0
goa,2020,2,403722,12,2505.0
goa,2020,4,403722,42,34732.0
goa,2020,4,403001,35,39539.0
goa,2020,4,403802,34,22652.0
goa,2020,4,403601,32,35110.0
goa,2020,4,403401,31,40559.0
goa,2020,4,403507,26,36224.0
goa,2020,4,403516,21,20796.0
goa,2020,4,403509,21,24208.0
goa,2020,4,403521,16,10051.0
goa,2020,4,403505,14,16737.0
goa,2020,3,403722,59,15935.0
goa,2020,3,403401,51,14463.0
goa,2020,3,403001,40,10974.0
goa,2020,3,403507,39,9306.0
goa,2020,3,403601,39,11499.0
goa,2020,3,403521,30,6878.0
goa,2020,3,403602,26,7804.0
goa,2020,3,403802,22,7126.0
goa,2020,3,403710,22,7049.0
goa,2020,3,403515,18,4236.0
goa,2021,1,403601,64,59277.0
goa,2021,1,403001,61,38372.0
goa,2021,1,403507,49,67516.0
goa,2021,1,403722,48,24971.0
goa,2021,1,403401,46,36200.0
goa,2021,1,403516,35,25012.0
goa,2021,1,403802,30,21472.0
goa,2021,1,403509,29,27152.0
goa,2021,1,403707,27,29584.0
goa,2021,1,403801,23,31877.0
goa,2021,2,403601,77,73045.0
goa,2021,2,403401,70,71540.0
goa,2021,2,403802,45,64758.0
goa,2021,2,403001,42,35277.0
goa,2021,2,403507,41,32351.0
goa,2021,2,403722,34,26192.0
goa,2021,2,403005,32,29269.0
goa,2021,2,403710,31,22519.0
goa,2021,2,403602,29,29561.0
goa,2021,2,403801,27,19593.0
goa,2021,4,403001,146,139568.0
goa,2021,4,403601,124,145790.0
goa,2021,4,403401,116,160474.0
goa,2021,4,403802,108,100303.0
goa,2021,4,403722,101,101050.0
goa,2021,4,403507,73,86071.0
goa,2021,4,403521,62,76678.0
goa,2021,4,403710,53,50539.0
goa,2021,4,403005,51,50386.0
goa,2021,4,403801,50,52381.0
goa,2021,3,403601,86,65102.0
goa,2021,3,403401,80,89579.0
goa,2021,3,403507,67,107297.0
goa,2021,3,403722,64,68391.0
goa,2021,3,403001,61,53010.0
goa,2021,3,403802,49,29680.0
goa,2021,3,403703,45,48099.0
goa,2021,3,403521,44,43980.0
goa,2021,3,403602,32,21482.0
goa,2021,3,403801,28,29648.0
goa,2022,1,403601,223,260595.0
goa,2022,1,403802,160,151665.0
goa,2022,1,403401,159,226170.0
goa,2022,1,403001,154,168984.0
goa,2022,1,403507,132,174418.0
goa,2022,1,403722,107,149976.0
goa,2022,1,403801,89,89472.0
goa,2022,1,403521,68,83359.0
goa,2022,1,403516,63,88689.0
goa,2022,1,403602,59,71594.0
goa,2022,2,403001,257,321819.0
goa,2022,2,403601,255,310957.0
goa,2022,2,403401,239,259002.0
goa,2022,2,403507,183,244914.0
goa,2022,2,403802,168,184975.0
goa,2022,2,403801,137,156676.0
goa,2022,2,403722,127,158173.0
goa,2022,2,403516,114,225662.0
goa,2022,2,403521,105,136042.0
goa,2022,2,403512,84,193606.0
goa,2022,4,403401,270,429318.0
goa,2022,4,403601,270,345017.0
goa,2022,4,403001,257,309359.0
goa,2022,4,403802,241,267682.0
goa,2022,4,403507,215,294146.0
goa,2022,4,403722,185,196731.0
goa,2022,4,403521,142,208866.0
goa,2022,4,403516,141,221272.0
goa,2022,4,403801,113,137988.0
goa,2022,4,403512,104,158913.0
goa,2022,3,403601,261,313674.0
goa,2022,3,403401,179,233899.0
goa,2022,3,403001,177,195007.0
goa,2022,3,403802,172,162127.0
goa,2022,3,403507,162,229440.0
goa,2022,3,403722,137,124075.0
goa,2022,3,403521,97,95744.0
goa,2022,3,403801,90,101543.0
goa,2022,3,403516,87,138379.0
goa,2022,3,403602,79,70585.0
goa,2023,1,403601,355,406884.0
goa,2023,1,403001,217,295645.0
goa,2023,1,403401,215,342062.0
goa,2023,1,403802,213,227616.0
goa,2023,1,403722,204,220875.0
goa,2023,1,403507,190,243917.0
goa,2023,1,403801,135,178910.0
goa,2023,1,403516,133,187933.0
goa,2023,1,403521,124,160349.0
goa,2023,1,403726,104,189820.0
goa,2023,2,403601,383,445452.0
goa,2023,2,403001,238,328923.0
goa,2023,2,403401,237,368466.0
goa,2023,2,403802,220,254921.0
goa,2023,2,403507,195,301344.0
goa,2023,2,403722,166,206974.0
goa,2023,2,403801,156,176801.0
goa,2023,2,403521,141,166139.0
goa,2023,2,403516,123,207813.0
goa,2023,2,403512,117,225847.0
goa,2023,4,403601,362,571634.0
goa,2023,4,403001,266,410804.0
goa,2023,4,403401,262,427814.0
goa,2023,4,403802,228,288842.0
goa,2023,4,403507,224,299285.0
goa,2023,4,403722,175,220652.0
goa,2023,4,403801,157,205924.0
goa,2023,4,403516,157,283705.0
goa,2023,4,403521,154,224624.0
goa,2023,4,403710,125,136818.0
goa,2023,3,403601,274,338515.0
goa,2023,3,403001,254,360654.0
goa,2023,3,403401,228,348103.0
goa,2023,3,403802,199,209792.0
goa,2023,3,403507,180,234553.0
goa,2023,3,403722,167,209962.0
goa,2023,3,403801,135,152148.0
goa,2023,3,403521,135,201218.0
goa,2023,3,403516,125,177666.0
goa,2023,3,403710,109,99582.0
odisha,2020,2,751002,100,17190.0
odisha,2020,2,751024,95,17599.0
odisha,2020,2,751012,70,12174.0
odisha,2020,2,751019,58,9741.0
odisha,2020,2,751003,54,9950.0
odisha,2020,2,751021,51,8838.0
odisha,2020,2,751010,48,7919.0
odisha,2020,2,751006,40,7421.0
odisha,2020,2,751013,38,6946.0
odisha,2020,2,756001,38,7924.0
odisha,2020,4,751021,118,58047.0
odisha,2020,4,751002,116,54327.0
odisha,2020,4,751024,102,77839.0
odisha,2020,4,751006,97,57914.0
odisha,2020,4,751010,96,41862.0
odisha,2020,4,751012,91,50515.0
odisha,2020,4,753001,90,35946.0
odisha,2020,4,751019,87,39999.0
odisha,2020,4,760001,81,29397.0
odisha,2020,4,751003,71,30376.0
odisha,2020,3,751002,238,58689.0
odisha,2020,3,751024,172,37710.0
odisha,2020,3,751012,165,32895.0
odisha,2020,3,751007,149,32839.0
odisha,2020,3,751006,148,33707.0
odisha,2020,3,758034,145,29226.0
odisha,2020,3,767001,135,40245.0
odisha,2020,3,751010,132,24049.0
odisha,2020,3,765001,131,38524.0
odisha,2020,3,753001,127,27206.0
odisha,2021,1,751019,121,76011.0
odisha,2021,1,751006,118,53671.0
odisha,2021,1,751024,112,96098.0
odisha,2021,1,751013,106,55200.0
odisha,2021,1,751002,102,70762.0
odisha,2021,1,751012,102,53415.0
odisha,2021,1,751010,91,43535.0
odisha,2021,1,752001,88,46042.0
odisha,2021,1,760001,84,30717.0
odisha,2021,1,751003,75,38477.0
odisha,2021,2,751006,125,154589.0
odisha,2021,2,751019,122,84340.0
odisha,2021,2,751002,120,101170.0
odisha,2021,2,753001,106,64888.0
odisha,2021,2,751024,93,90767.0
odisha,2021,2,760001,89,34202.0
odisha,2021,2,751012,84,46672.0
odisha,2021,2,757001,80,90962.0
odisha,2021,2,765001,77,40212.0
odisha,2021,2,751001,73,92918.0
odisha,2021,4,751024,205,280110.0
odisha,2021,4,751006,151,138214.0
odisha,2021,4,751019,133,104661.0
odisha,2021,4,751012,130,131994.0
odisha,2021,4,751002,121,168821.0
odisha,2021,4,751010,112,93223.0
odisha,2021,4,751003,103,126059.0
odisha,2021,4,753001,101,74601.0
odisha,2021,4,751021,96,97142.0
odisha,2021,4,751007,95,105071.0
odisha,2021,3,751024,119,111789.0
odisha,2021,3,751012,114,68509.0
odisha,2021,3,751002,112,51953.0
odisha,2021,3,751006,107,49291.0
odisha,2021,3,751003,101,97470.0
odisha,2021,3,751010,96,58668.0
odisha,2021,3,751019,86,74217.0
odisha,2021,3,760001,79,45045.0
odisha,2021,3,751001,74,45180.0
odisha,2021,3,753001,73,33918.0
odisha,2022,1,751024,172,247802.0
odisha,2022,1,751002,170,248197.0
odisha,2022,1,751006,157,156119.0
odisha,2022,1,751010,137,140381.0
odisha,2022,1,751019,120,143638.0
odisha,2022,1,751012,111,129187.0
odisha,2022,1,768038,103,116857.0
odisha,2022,1,765001,98,121256.0
odisha,2022,1,751031,93,111338.0
odisha,2022,1,753001,93,92429.0
odisha,2022,2,768038,371,308317.0
odisha,2022,2,751024,226,331813.0
odisha,2022,2,751002,226,280144.0
odisha,2022,2,751019,189,214952.0
odisha,2022,2,751006,170,224740.0
odisha,2022,2,751012,155,126532.0
odisha,2022,2,751003,144,215289.0
odisha,2022,2,751013,144,155547.0
odisha,2022,2,751021,142,216754.0
odisha,2022,2,751007,136,194972.0
odisha,2022,4,751024,420,476232.0
odisha,2022,4,751006,333,391810.0
odisha,2022,4,751002,330,390061.0
odisha,2022,4,751019,299,377919.0
odisha,2022,4,758001,273,321325.0
odisha,2022,4,751003,263,308428.0
odisha,2022,4,751012,262,332035.0
odisha,2022,4,760001,261,338293.0
odisha,2022,4,754010,250,219939.0
odisha,2022,4,751021,247,360226.0
odisha,2022,3,751002,355,380350.0
odisha,2022,3,751024,355,431951.0
odisha,2022,3,751006,266,276753.0
odisha,2022,3,751019,250,291704.0
odisha,2022,3,751010,233,201858.0
odisha,2022,3,751012,220,250216.0
odisha,2022,3,751003,177,223100.0
odisha,2022,3,756001,176,218446.0
odisha,2022,3,768201,173,199264.0
odisha,2022,3,760001,171,216233.0
odisha,2023,1,751024,337,412773.0
odisha,2023,1,751002,316,460909.0
odisha,2023,1,751006,256,347042.0
odisha,2023,1,751012,253,335961.0
odisha,2023,1,751019,232,386613.0
odisha,2023,1,751010,204,247548.0
odisha,2023,1,751013,200,301758.0
odisha,2023,1,751003,198,258420.0
odisha,2023,1,760001,190,205377.0
odisha,2023,1,758001,173,209182.0
odisha,2023,2,751002,407,569938.0
odisha,2023,2,751024,395,582764.0
odisha,2023,2,765001,297,350642.0
odisha,2023,2,751019,284,430138.0
odisha,2023,2,751006,254,333809.0
